,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
1676,157089902162960.12,-2.416454107,5.531071660130812,2.7160987948143385,-1.852492758,0.6960626451741438,0.5037966094947608,-26.06860679,58.63915773304794,-117.8560617,1023.4068417118527,2763.083510845949,1,6.618851624184116,6.0358929877668315,3.6354426296480726,6.161975849733113,2.042068473106009,1.978947352790137,1.9197761439414442,0.8592521339777065,134.19453925224664,64.17260380881775,120.70469562316741,131.6381483657399
1677,157089935496293.47,-5.492368525,4.459898423882297,0.8790026137104242,-0.798598279,1.8662571963671528,0.8774117989387654,-23.89529484,60.67693629814175,-118.7957831,1023.4072850624786,2793.8078080326864,1,7.129477649990922,7.07508346,5.562261914938229,4.545694616475854,2.211453503806396,2.0299446136731474,1.186427695439296,2.0622238937392674,135.51794639711957,65.21254261,121.17517566384555,133.3946351253554
1678,157089968829626.8,-10.33008557,4.259760069,2.8999831669490552,0.084545628,3.0250505098929277,1.0257585176805175,-19.54150985,59.85907383755273,-118.5822117,1023.3946367943938,2807.668700547292,1,11.544094856508886,11.17390816534157,10.729425437305785,5.153198832759934,3.1953496032909214,3.026231741069629,1.029236853133421,3.1942309127546795,134.2636222725098,62.96808181836145,120.18157739456409,132.83391757582442
1679,157090002162960.16,-11.4345395,5.048629970271313,6.276908377871381,1.136534786140924,3.1506311398762152,1.644078691169317,-15.6831755,58.923077988846856,-117.9052931,1023.3782138710151,2802.834717294858,1,13.987027450517777,12.499494314465123,13.044089555228302,8.055323914090211,3.731110108590084,3.349356341099898,1.9986760775236718,3.5537967474680814,132.73865022482548,60.97451199780313,118.94376883144753,131.80890436468263
1680,157090035496293.5,-11.49011989,8.816236007626735,12.28548965859573,2.119653041614016,3.162034463560101,1.832803649063348,-11.30775708,56.88367317116157,-117.7292533,1023.356599595244,2773.707001353911,1,18.991633118750464,14.482709427650505,16.821299330760546,15.121483839016488,4.224992329174728,3.8067559634898274,2.802159565914024,3.654809319890949,131.23945568834986,57.996703731535256,118.27105502163589,130.7514028953204
1681,157090068829626.84,-9.708836561,7.048381197452484,12.001260072396153,0.078916022,3.359147563672901,1.9537058930770679,-6.42974305,54.12898253330494,-116.2636269,1023.3573549889417,2714.443591547222,1,16.969720922585434,11.99754911909694,15.436701418561938,13.91797114632344,3.886781034446276,3.3600744177900586,1.955299071,3.885979808384708,128.40762937875286,54.509525275716506,116.44128362647125,128.2465503901684
1682,157090102162960.2,-14.49179517,0.9072189950388808,4.654629787821233,-3.277467751,3.530235752853029,2.5812169376800727,-1.488983247,56.97051403072656,-112.8219663,1023.3375149641822,2619.2025266975625,1,15.24797533822224,14.520164374185331,15.220962703129993,4.7422172837853065,5.465074583844045,4.817090338327865,4.171867176248107,4.373241972506013,126.39878408104518,56.98996876674809,112.83179138984487,126.39001363263226
1683,157090135496293.53,-15.21766907,-15.58648557,-1.32686213,-0.433125546,3.4768307374013845,2.0292912822363225,0.9721002520509096,56.578993321042425,-108.9894173,1023.3278427596671,2484.2959665175918,1,21.823761079319837,21.78338781122229,15.275405561751695,15.642860853576888,4.048947125285118,3.5037051410177606,2.074998999232426,4.025714232865939,122.80399236976488,56.58734367438182,108.99375237476094,122.80014480061998
1684,157090168829626.88,-16.05461847,-9.279055696,-2.039271531,0.9146903173953059,4.154152407771736,0.6516044307282238,5.927616766227934,57.73011730569761,-106.1407607,1023.3375399714532,2317.5318342351884,1,18.655033563270045,18.543237281307846,16.18361525247062,9.500500143812365,4.303281182757767,4.2536620227437485,1.1230524078961668,4.204945964116586,120.97009612662343,58.03363752735885,106.30615086981048,120.82478022474217
1685,157090202162960.22,-18.89122001,-18.43653104,-0.691133636,-4.210616791,4.306049615133228,-1.02186512,10.142386471716879,58.66357793016053,-98.73181608,1023.3309673965814,2130.5373267963864,1,26.405710293774497,26.396664001640325,18.903858314558647,18.449480823185638,6.108646770854368,6.022570634563519,4.332839955858108,4.425637989121083,115.29204172963532,59.533884292138055,99.25139550968518,114.84505597911608
