timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,,,,,,,,,,,,,
157050735496281.22,-2.863591049,-5.664736454,7.948145589,-4.177509516,-0.712638422,-0.772890051,-27.02535981,74.04147336941202,-99.16541273,1027.9970915894714,2809.3101259875593,1,,,,,,,,,,,,,
157050768829614.56,-3.720904439,-4.323531447,9.933009901798894,0.17201050214218228,-0.006748096,-0.382152546,-26.37504903,74.68606042933827,-98.62406832,1028.024903176984,2620.209647411119,1,,,,,,,,,,,,,
157050802162947.9,-9.560304335,-4.233696264,10.398760103641958,-0.078093212,-0.541933512,0.35121056058215944,-26.11257419,74.69592862,-101.3408323,1028.036271281649,2381.4823942308835,1,,,,,,,,,,,,,
157050835496281.25,2.0787684835687212,-8.568423005,9.294809354260547,-1.19258409,0.7251111869156351,-0.11903871,-27.51284702,74.65826511064033,-99.09112814,1028.074101875911,2117.3871503843234,1,,,,,,,,,,,,,
157050868829614.6,-5.085579431,-5.676800484,8.550933154,1.2960953550412815,0.3515446770268549,-0.323758162,-28.7547441,74.24032889414195,-100.5832765,1028.084137008819,1855.7873363397541,1,,,,,,,,,,,,,
157050902162947.94,-1.698922213,-2.71027731,10.920848991539511,0.6383798230364498,-0.187543822,-0.144897969,-27.26329962,72.95344621080348,-100.5926985,1028.094977448466,1627.225183158531,1,,,,,,,,,,,,,
157050935496281.28,-1.168824638,-6.446148449,10.882645582903542,-0.378656994,-0.179909971,-0.358895717,-28.18300366,73.03088262496205,-99.89161988,1028.0988988697156,1462.3065037769513,1,,,,,,,,,,,,,
157050968829614.62,-2.411723637,-5.187020286,9.577608623,-0.198094622,-0.214703808,-0.332769665,-27.54865572,72.42431452168736,-100.604279,1028.0829683232237,1391.6176781201839,1,,,,,,,,,,,,,
157051002162947.97,-1.034848553,-6.662023304,7.9489645286384185,-0.073214074,-0.240493489,-0.220973856,-29.00254501,73.23667752,-100.3815517,1028.074695,1428.269551737086,1,,,,,,,,,,,,,
157051035496281.3,-1.133790739,-4.603834459,8.755504243,0.9587670331347411,-0.030611856,-0.108923562,-29.24277488,73.09225654570916,-100.8299952,1028.0746834529953,1535.7261043946219,1,,,,,,,,,,,,,
157051068829614.66,-0.961310677,-4.732719937,7.728814107956386,0.7434637143818666,-0.0796023,-0.268078692,-29.94903081,71.84716836305479,-102.8788362,1028.0652171881015,1668.6945401086891,1,,,,,,,,,,,,,
157051102162948.0,-1.571766082,-4.267632782,8.776882531552559,0.9017921503342374,-0.02633671,-0.136006573,-29.71989846,70.37860172842387,-102.0407363,1028.0714940345817,1781.8820628951844,1,,,,,,,,,,,,,
157051135496281.34,-0.993102841,-4.53344625,9.377878804,1.0763194537900331,-0.025822302,-0.052513597,-29.09146431,69.41599328,-103.5795854,1028.075202911137,1833.235496,1,,,,,,,,,,,,,
157051168829614.7,-1.083404139,-3.651268323,9.263227252137865,1.2381676070406058,-0.069647412,-0.061367224,-29.1612157,68.30345609,-105.3455183,1028.0541231521033,1824.7291548435944,1,,,,,,,,,,,,,
157051202162948.03,-1.203083413,-3.26369803,9.991001634474644,0.7830049548233451,-0.068204281,-0.056026318,-30.42102158,69.01653559599208,-104.6220301,1028.054999560523,1790.0903867097968,1,,,,,,,,,,,,,
157051235496281.38,-1.119464461,-3.997299993,9.525478024946109,0.4044992175330736,-0.16250288,-0.045764407,-28.88664477,66.65258512720041,-105.3166618,1028.0432709389531,1763.7487716118424,1,,,,,,,,,,,,,
157051268829614.72,-1.336892397,-4.21438763,9.852105176386527,0.9998168103883923,-0.220474462,-0.224361416,-29.49843838,65.86485600628548,-106.8980031,1028.0479263279074,1780.1033589733843,1,,,,,,,,,,,,,
157051302162948.06,-1.602121002,-3.036407934,10.360480879241193,0.9531551365974549,-0.296051024,-0.330849194,-28.81645106,65.95157326,-105.6534572,1028.0253211699508,1857.0528297532135,1,,,,,,,,,,,,,
157051335496281.4,-0.859339144,-3.287451958,9.784949617,0.6720765499080436,-0.479506034,-0.464395905,-30.1337472,63.93658168000444,-106.2226558,1028.0358276264237,1968.7855490967097,1,,,,,,,,,,,,,
157051368829614.75,-0.883465429,-3.104689205,9.754231702578446,0.7552586061542698,-0.38892974,-0.503616401,-31.07862313,62.62954731657017,-107.248128,1028.0151204172935,2082.334093049998,1,,,,,,,,,,,,,
157051402162948.1,-0.790502609,-1.229715509,10.13625577252569,0.965433408,-0.415675789,-0.392293281,-32.75407959,63.19245196911453,-109.4189273,1028.011765209264,2164.731037659205,1,,,,,,,,,,,,,
157051435496281.44,-0.953413588,-2.33101095,9.424175133130225,0.7530990445187786,-0.290718948,-0.540910437,-31.53934272,61.58417543956619,-108.3160508,1028.0146101026405,2186.4605029009945,1,,,,,,,,,,,,,
157051468829614.78,-0.900722719,-1.255331981,8.016484216623915,1.142088705476534,-0.142058243,-0.651418222,-32.76736771,62.00506141090032,-110.1371412,1028.014128666976,2160.1147807709644,1,,,,,,,,,,,,,
157051502162948.12,-0.895396187,-0.380744172,8.133168155647203,1.6696501653938842,0.2425201307422967,-0.678741056,-31.00342615,58.574825414930054,-109.3875386,1028.0150034997582,2126.4254662444087,1,,,,,,,,,,,,,
157051535496281.47,-1.160708372,3.598980165379218,5.915569495,1.5940778664517434,0.597510289,-0.676258569,-32.26135366,56.33382310020113,-111.7885702,1028.0048581885185,2126.6388478836425,1,,,,,,,,,,,,,
157051568829614.8,-2.955974185,3.9677171490214205,4.433183532006767,0.43805394546264065,1.1216809944586337,-0.213317795,-30.3415947,55.962330302947954,-112.0641108,1028.0062888327327,2201.912890043789,1,,,,,,,,,,,,,
157051602162948.16,-5.766544928,5.568604362550665,2.9807213639283057,1.3369312741418757,1.7527882721683523,0.16261888965255808,-29.25071532,54.76854508998084,-112.4410923,1027.9949754664392,2365.416391455368,1,,,,,,,,,,,,,
157051635496281.5,-4.453627557,10.738139650877933,0.6619661134656608,0.8216171224277242,2.345113953115485,0.8360296703090085,-24.18954445,51.79574043,-112.6094697,1027.9886247927539,2562.5567851830297,1,,,,,,,,,,,,,
157051668829614.84,-7.772395148,8.151739805407052,5.004955737404573,-0.507114812,3.231766718673685,1.4683781984899649,-23.09999081,53.11899298713168,-114.6549169,1027.974889008035,2728.6884834507055,1,,,,,,,,,,,,,
157051702162948.2,-8.862844463,5.874659055894376,8.736954600043411,-0.193675152,3.3525044200301717,1.7476033237163153,-17.77821686,53.89036988752721,-112.0443827,1027.953425255246,2799.1658984823293,1,,,,,,,,,,,,,
157051735496281.53,-12.71095158,-3.062241782,6.227342547732797,-0.567163441,3.785604620632389,2.119607487158876,-13.02681504,53.21573570614058,-113.4788707,1027.9325853093337,2714.473950506358,1,,,,,,,,,,,,,
157051768829614.88,-13.31328904,-16.12428206,1.9290043183035377,0.31892198302117386,3.9610302955183814,1.1649070663389784,-9.375266886,53.95043346,-112.4476403,1027.9044237087992,2483.663839132839,1,,,,,,,,,,,,,
157051802162948.22,-16.1881153,-22.82231712,-0.211707482,-2.281923579,3.878190731795034,-1.33387876,-3.831345075,56.69267719,-107.9977589,1027.8938469563755,2164.665943546865,1,,,,,,,,,,,,,
157051835496281.56,-19.17487518,-26.8789982,15.259804770574519,-6.817817264,2.8525553234632883,-3.908879961,-2.764350489,63.98076988942991,-103.3026524,1027.8845518879807,1816.461798988795,1,,,,,,,,,,,,,
157051868829614.9,-22.15590151,-26.369184,15.533142369706145,-6.372871427,2.5564093343390697,-5.132727387,-3.290909918,72.93664730840239,-95.01594919,1027.8763922315165,1498.0048624893439,1,,,,,,,,,,,,,
157051902162948.25,-23.52659868,-18.8273211,20.301407145242152,-7.49832208,0.9307074475029848,-6.75021469,-9.023618351,81.48857638858458,-86.25395875,1027.8243791511209,1250.340054589036,1,,,,,,,,,,,,,
157051935496281.6,-15.42471866,-16.78796652,18.32742833852919,-7.166673428,0.19643697566015927,-6.736530549,-15.00829462,86.94877709879711,-79.62312412,1027.8049197537946,1065.9053294571652,1,,,,,,,,,,,,,
157051968829614.94,-10.86673458,-2.298339795,8.281952073215503,-6.322045756,0.7487059395038267,-5.617705734,-22.03191333,90.83753314539584,-67.50738634,1027.7961223151065,928.9710426,1,,,,,,,,,,,,,
157052002162948.28,-4.215014353,-3.877908717,3.4652210230312437,-5.336990758,0.8172236669740635,-3.60119931,-27.26756153,90.57971712593107,-63.45056407,1027.7954465710102,823.8075493414347,1,,,,,,,,,,,,,
157052035496281.62,-0.329998816,5.204774176825746,1.8702048307858683,-1.882578308,0.5751468362621165,-0.031485719,-26.6196408,89.37440689587487,-57.22356476,1027.8296100702155,735.4633902084706,1,,,,,,,,,,,,,
157052068829614.97,-5.888728729,10.962976810672469,2.212062464797128,-0.259644872,1.319928869,4.897090139368752,-20.61442313,89.14295475098481,-58.43848394,1027.8345971716537,659.2649536352604,1,,,,,,,,,,,,,
157052102162948.3,-9.740471399,-0.182008397,2.1768759671694076,1.705401004682354,-0.434301127,7.925013660259529,-13.392437,90.02214326,-58.81941011,1027.816088524206,597.8053233668434,1,,,,,,,,,,,,,
157052135496281.66,-9.309377929,-1.965050852,2.379101463384881,3.4995868442285887,0.2341755269003824,8.143503974976651,-4.999900184,86.02469867854552,-65.38620365,1027.7943877166383,553.8307545880998,1,,,,,,,,,,,,,
157052168829615.0,-20.48872279,0.5118714128031775,-3.649396624,-3.560210989,2.995610672065204,8.289444048176774,2.5838587338896035,77.64617433555607,-60.1414639,1027.786852478249,530.0824161309207,1,,,,,,,,,,,,,
157052202162948.34,-25.98740195,-18.05346948,-7.028358992,-3.72575752,1.756817455413358,7.851532801589085,6.847160192367735,71.82939333125576,-54.69933804,1027.7419651032353,526.2540247717567,1,,,,,,,,,,,,,
157052235496281.7,-17.48078684,-3.519252112,5.031332030626567,-0.061847129,-0.158700903,7.590580288414198,11.388609816119526,60.13213186468998,-55.52432983,1027.7251388505667,533.8419640888726,1,,,,,,,,,,,,,
157052268829615.03,-19.08383733,-9.237226804,-5.12530879,-4.494514345,1.4132213888955552,6.147453011174733,12.108068999401222,51.44419718591021,-56.22717445,1027.714189614848,542.9783826,1,,,,,,,,,,,,,
157052302162948.38,-11.16904645,-0.502314281,-3.43438402,-2.429964431,0.174576547,4.9341171588886565,10.218965868191125,44.068695509903215,-57.94810681,1027.7056615377624,543.7954288,1,,,,,,,,,,,,,
157052335496281.72,-12.26746793,5.6694961436653015,3.7021693477979665,-7.166326642,-0.027747196,3.034984717904294,9.065598500324256,37.99043300988478,-62.07623773,1027.7054393749963,528.2513587049772,1,,,,,,,,,,,,,
157052368829615.06,-16.47455452,1.6085108568545476,7.048892392051427,-3.679882257,-1.18081983,4.3915925517863945,5.543976332263646,31.42050648788018,-65.0834575,1027.6940182105518,512.7160167275963,1,,,,,,,,,,,,,
157052402162948.4,-14.90521091,-4.13747528,17.063061700696377,-4.260538266,-2.850041255,3.9405441137782797,3.1964479316728376,26.699731579948065,-74.74963725,1027.7059125645062,530.9649884661617,1,,,,,,,,,,,,,
157052435496281.75,-21.2677411,-2.906209825,15.236191744595734,-2.154255118,-5.477748436,2.2155520867388256,1.175319350221353,24.22037629103319,-81.63954135,1027.6955419718079,617.1483468259255,1,,,,,,,,,,,,,
157052468829615.1,-13.01170116,-2.087186207,16.23679833892553,-1.642893411,-8.543907445,0.037398282,-0.47587551,23.19580077713732,-90.10837346,1027.695192584718,805.3894290795658,1,,,,,,,,,,,,,
157052502162948.44,-15.2343096,-9.514882937,15.446727397354765,-2.585082185,-8.664192435,-2.923573248,-4.020579814,25.787390628751734,-99.56141327,1027.6909900102216,1110.662140343457,1,,,,,,,,,,,,,
157052535496281.78,-10.77128415,-16.95992631,5.191884132481561,-1.818182554,-9.639383681,-7.335113246,-5.626409069,30.887765302283327,-106.6859827,1027.6739411230487,1495.1219876310263,1,,,,,,,,,,,,,
157052568829615.12,-5.711130516,-17.81823444,2.560777511961677,1.9010651519135768,-8.461768084,-9.536068471,-8.917485604,33.74974851751989,-111.0355647,1027.684820578854,1911.8954893990915,1,,,,,,,,,,,,,
157052602162948.47,-9.770932214,-15.95997278,-0.428726178,3.124966173207017,-6.433246638,-9.454731347,-8.237437366,35.99845531922506,-114.2918246,1027.6853047167922,2314.1091641044695,1,,,,,,,,,,,,,
157052635496281.8,-11.70716582,-3.533831314,-3.201073011,0.7469349425009196,-6.258963572,-8.199558654,-11.18620278,37.55588865740688,-113.9928344,1027.6742955426469,2656.5243489106283,1,,,,,,,,,,,,,
157052668829615.16,-11.77293984,-7.521150408,1.833509624,-5.979860476,-6.417598804,-7.35476046,-15.25884694,45.74847726,-115.7511852,1027.6715419026182,2916.188648219819,1,,,,,,,,,,,,,
157052702162948.5,-19.37640926,-1.373065028,-6.951573218,-10.55121703,-1.072515462,-4.804926089,-17.59852276,58.63071381775048,-116.0833163,1027.6453687411483,3086.2569580119743,1,,,,,,,,,,,,,
157052735496281.84,-23.53387873,-5.022465481,-4.071703144,-7.088749214,-0.821454486,-3.224539238,-20.68184354,67.01032564580099,-111.5315147,1027.6089942270605,3160.2422102512173,1,,,,,,,,,,,,,
157052768829615.2,-45.0221876,2.4077159588753765,25.69102276516775,2.507917458383385,-0.426653308,0.19399740610962998,-19.31614238,67.77808604178595,-109.7516091,1027.5749399549443,3131.6671889657923,1,,,,,,,,,,,,,
157052802162948.53,-19.13654036,9.558447818207101,13.674866070157625,-1.44098509,-2.325898729,-2.026607936,-24.09960546,66.53676415872057,-111.8606004,1027.5439936831249,3001.3368201840544,1,,,,,,,,,,,,,
157052835496281.88,5.221548228155332,-1.496338501,9.765900006,-4.281158857,-1.715147914,-2.181608139,-27.91838463,71.69055272626808,-105.2047213,1027.5920728181918,2790.227207,1,,,,,,,,,,,,,
157052868829615.22,-5.06642935,-8.572191782,8.581476806663625,-1.549603286,0.18111539217187256,-0.195254788,-26.30505891,73.68460919,-104.5359115,1027.6350784172273,2522.7781888984414,1,,,,,,,,,,,,,
157052902162948.56,-3.513452586,-3.026276799,13.442494444753105,1.7251412484180746,-0.380060846,-0.017302531,-28.42597167,74.36663999666236,-106.5848506,1027.6352655296057,2223.4296082410115,1,,,,,,,,,,,,,
157052935496281.9,2.664326846046541,-4.549484537,7.227032633045752,-1.410932074,0.33864845384763625,-0.046883551,-26.50155468,74.38098111450869,-106.379831,1027.654990584118,1916.610414943912,1,,,,,,,,,,,,,
157052968829615.25,-4.87246954,-7.035731851,10.872579499604415,-0.345333322,-0.011945338,-0.270660971,-26.8950255,74.04470630009246,-103.5690287,1027.6769419459908,1626.601823281806,1,,,,,,,,,,,,,
157053002162948.6,-2.569684613,-4.830463408,11.479601536309636,-0.153354962,-0.330016714,0.042567033,-28.28909142,74.87730559059969,-103.2730072,1027.675353290081,1377.5786331495688,1,,,,,,,,,,,,,
157053035496281.94,-1.144156572,-5.992072015,10.01650513921541,-1.020996155,-0.271398418,-0.145668359,-27.06628102,75.01587531224642,-104.8204908,1027.6642653992112,1193.7132981381455,1,,,,,,,,,,,,,
157053068829615.28,-1.079976818,-6.178194967,8.804117354546474,-0.779261579,-0.401213049,-0.163809502,-27.51393064,74.63856165,-101.3578762,1027.6651119583269,1099.162373362604,1,,,,,,,,,,,,,
157053102162948.62,-1.095594701,-7.153810979,8.238659251916626,0.03350694,-0.287796466,-0.065319096,-27.46054205,76.79134009186592,-102.3895497,1027.6649021090195,1105.188485811108,1,,,,,,,,,,,,,
157053135496281.97,-1.702463061,-5.855089942,9.493325495603807,0.9228283355123306,-0.147862393,-0.099665552,-27.4402486,74.21525558726012,-102.3121004,1027.6757708355494,1186.8998174433625,1,,,,,,,,,,,,,
157053168829615.3,-1.623012756,-5.063286436,9.326762020384287,0.49645169065833267,-0.242853655,-0.081472068,-29.30672691,74.00861865550786,-103.6322412,1027.655132176179,1313.1152287688706,1,,,,,,,,,,,,,
157053202162948.66,-1.666223108,-5.565891195,8.894023030903773,0.13751683960336925,-0.330397174,-0.118333025,-29.7229367,73.93932169484688,-104.3821645,1027.6494164867809,1452.653580297134,1,,,,,,,,,,,,,
157053235496282.0,-1.103062955,-5.277053783,8.941709408174637,0.5772830694441452,-0.337106115,-0.051616238,-30.31119399,74.52128777041885,-103.1044306,1027.6362121960697,1575.8922792832482,1,,,,,,,,,,,,,
157053268829615.34,-0.885171728,-5.440658449,8.679474924020107,0.4180545585453735,-0.208191944,-0.109014717,-31.31080883,73.59133888001043,-103.5759109,1027.6451424271754,1673.1147406748935,1,,,,,,,,,,,,,
157053302162948.7,-1.21294085,-5.090608854,9.286595328593625,0.5037794784622218,-0.204442568,0.047365121,-29.66878269,72.26497864990591,-105.595845,1027.6408209605627,1748.3502896830519,1,,,,,,,,,,,,,
157053335496282.03,-0.937083391,-5.511193937,9.307290428,0.7470474407078316,-0.154416004,0.084391206,-30.58955854,71.51742321502144,-104.3712264,1027.6345395031947,1805.9015802944243,1,,,,,,,,,,,,,
157053368829615.38,-1.401010493,-4.608805492,9.033202368763806,0.6095559142635343,-0.25511314,-0.077043066,-30.00599124,70.45475935865515,-106.6415688,1027.646200416517,1850.0686087035642,1,,,,,,,,,,,,,
157053402162948.72,-1.579435926,-4.950574238,9.236550566789637,0.3994585233081075,-0.317146113,-0.144393722,-30.96577106,70.65016436801633,-106.5204265,1027.645950706639,1884.0287193698618,1,,,,,,,,,,,,,
157053435496282.06,-1.084555987,-3.916403457,9.314464598,0.38105574427433786,-0.31254276,-0.125669198,-32.03808072,69.72222407986416,-106.2434343,1027.6349678493298,1908.0996249349678,1,,,,,,,,,,,,,
157053468829615.4,-1.134539817,-3.550555151,8.434036694942325,0.3007333363601199,-0.310125437,-0.034918344,-31.39651464,68.96191129766044,-107.4287798,1027.6148663389438,1922.150371731195,1,,,,,,,,,,,,,
157053502162948.75,-1.291407471,-3.965924545,8.745905673851384,0.6300961572114091,-0.135026329,0.046965264,-30.40941039,68.56853067661524,-106.3945447,1027.6125898390237,1926.0500060908562,1,,,,,,,,,,,,,
157053535496282.1,-2.095768548,-2.448622603,9.700012044966968,1.011544855,0.10025811624604122,0.015635142125551955,-31.59709863,67.40478988028042,-109.272143,1027.6158162228949,1920.233682244937,1,,,,,,,,,,,,,
157053568829615.44,-2.29300617,-1.161287192,8.089282622513736,0.4615322731400498,0.16058038528926746,0.11442077861654887,-30.17311083,67.15211113744697,-107.9747432,1027.6154035082252,1912.0916551076677,1,,,,,,,,,,,,,
157053602162948.78,-2.066706544,4.0249548989047845,4.782252912662561,0.3851699636297321,0.43143190912489454,0.5984374996538011,-30.64642936,65.61060100995995,-109.3664691,1027.6038576906576,1913.6856110302826,1,,,,,,,,,,,,,
157053635496282.12,-1.833204389,5.773579663092022,2.8869855160057885,0.25255210326983984,1.164162007615082,1.2537776062523087,-28.89705206,66.67491377470155,-109.764416,1027.6151224896755,1937.1638072533801,1,,,,,,,,,,,,,
157053668829615.47,-9.482152912,2.2402692958004105,0.8874125022867362,1.5839311046498497,2.517638923674196,1.7461708539162042,-26.19960816,65.02017741154467,-110.3229797,1027.5830190896263,1994.6247659705355,1,,,,,,,,,,,,,
157053702162948.8,-7.044188172,7.392664995259062,1.4367684954559405,3.376236141802489,2.631906519558008,1.6270334154973423,-20.96840058,60.503831672959464,-111.5946147,1027.5752011965046,2085.0769767116954,1,,,,,,,,,,,,,
